Date,Ticker,Company_Name,Sector,Open,High,Low,Close,Volume,Dividend,Stock_Split,Daily_Return,Volatility_20D,MA_50,MA_200,Market_Cap,PE_Ratio,Forward_PE,PEG_Ratio,Price_to_Book,Dividend_Yield,EPS,Beta,52Week_High,52Week_Low,nifty_ret_proxy,target_label,news_sync_date,rsi,macd_diff,bb_width,sma_20,dist_from_sma,vol_delta,en_sentiment,hi_sentiment,source_conf
2025-07-03 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1421.1344118511029,1435.027214103107,1412.798706272776,1414.98193359375,10177738,0.0,,-0.001330751208454,0.0082519198169936,1423.19453125,1307.7078802490234,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0015827959506491654,0.008919054080400187,2025-07-03 00:00:00+05:30,0.45836968794290434,0.6333890796767131,0.002076555263833486,1418.7329650878905,0.04982994302972913,0.00107875221736334,0.0,0.0,1.0
2025-07-04 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1416.0734952431667,1433.3402880878325,1410.218647174462,1431.7525634765625,5066503,0.0,,0.0118521865789613,0.0086929695631822,1423.9903930664063,1308.6627630615235,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0029331324985611123,-0.005591719426073188,2025-07-04 00:00:00+05:30,0.5211555061049246,0.646292034139046,0.0017919265080774984,1417.8944396972656,0.05056481335579411,0.0007055583459664187,0.0,0.0,1.0
2025-07-07 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1425.9968814549875,1429.8670433562063,1418.6535190770169,1424.706787109375,5177477,0.0,,-0.0049210852118741,0.0078636880915124,1424.6036596679687,1309.5203955078125,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0006706342141990878,0.00355367700182719,2025-07-07 00:00:00+05:30,0.49291441207050823,0.6448004062401418,0.0017965670704202608,1417.9390869140625,0.05026886760929786,0.0014483908425507379,0.0,0.0,1.0
2025-07-08 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1421.035188079707,1433.935647189369,1419.050502062836,1430.9586181640625,5315847,0.0,,0.0043881527843157,0.0076633149885218,1424.865637207031,1310.383237915039,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0008344757824885103,-0.005274327959968199,2025-07-08 00:00:00+05:30,0.5159681345089996,0.6511415242237273,0.001842855681342761,1418.8867736816405,0.05048990606907295,0.0014552251456067403,0.0,0.0,1.0
2025-07-09 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1425.2030375827696,1427.683895203639,1415.6765685457565,1420.93603515625,8827347,0.0,,-0.0070041040185155,0.0077528775780536,1424.9073168945313,1311.095492553711,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0017297760585473,-0.0009601605199801742,2025-07-09 00:00:00+05:30,0.4751031952769199,0.6414839095907741,0.0018439312117260462,1418.9314331054688,0.05007001534823833,0.0023536052407393954,0.0,0.0,1.0
2025-07-10 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1425.7985078190466,1427.981614021397,1411.2109926594833,1413.1956787109375,7795964,0.0,,-0.0054473644511812,0.0077979447564742,1424.8497607421875,1311.7509350585938,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0044872039312010255,0.005738289339741227,2025-07-10 00:00:00+05:30,0.4453836117924288,0.6251810384914062,0.0018485897038606044,1418.87685546875,0.0497494551567259,0.0012517440112247797,0.0,0.0,1.0
2025-07-11 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1411.111783317687,1417.0658414751456,1403.7684206963636,1411.0125732421875,7158015,0.0,,-0.0015448005549673,0.0076636260390529,1424.6870190429688,1312.1649908447266,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.007283089894708527,0.0024703712209682384,2025-07-11 00:00:00+05:30,0.4370162382162152,0.6126160965129865,0.001796780216652382,1419.1646362304687,0.049646466792241,0.0013013636607609104,0.0,0.0,1.0
2025-07-14 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1413.9896019530586,1413.9896019530586,1405.2569348701418,1412.1041259765625,5846154,0.0,,0.0007735953279757,0.0074662770861545,1424.56,1312.6666204833984,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0016967758929925386,0.0001830808628266586,2025-07-14 00:00:00+05:30,0.442135262533203,0.6072477168859337,0.0018131608757633681,1418.9711303710938,0.049700014923710116,0.0011575867402176339,0.0,0.0,1.0
2025-07-15 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1410.218682168871,1422.8215115677394,1408.134785993891,1419.844482421875,6041457,0.0,,0.0054814346215152,0.007542881341854,1424.5441259765626,1313.223325805664,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.005298353758688541,-0.004571445955512484,2025-07-15 00:00:00+05:30,0.4783595906292113,0.6151389307084226,0.0017933300461937002,1419.3482299804687,0.05000710047427903,0.001464695453609813,0.0,0.0,1.0
2025-07-16 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1415.081187967311,1418.25663727007,1408.2339967016344,1415.4781494140625,5649093,0.0,,-0.0030752191960944,0.0073680308192997,1424.3655053710938,1313.7321502685547,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0014962267594180836,-0.0029204130649711467,2025-07-16 00:00:00+05:30,0.45847515833577457,0.6156958852112664,0.001662789331853374,1420.0329528808593,0.04979658932351869,0.001325296136562413,0.0,0.0,1.0
2025-07-17 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1410.1194736013367,1412.3025798563915,1398.7075285299677,1407.8370361328125,12927394,0.0,,-0.0053982559069619,0.0074810157037868,1424.032077636719,1314.1769677734376,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0024778428419907532,0.008600690619215978,2025-07-17 00:00:00+05:30,0.42482534799804395,0.6075452583806178,0.001555634739119144,1420.4001159667969,0.04946298224998305,0.0032434570926475094,0.0,0.0,1.0
2025-07-18 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1404.9592604817603,1418.0581395587762,1397.715108165526,1414.8826904296875,11297246,0.0,,0.0050045950746038,0.0071255926782211,1424.7644262695312,1314.7684045410156,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.003596095544612179,0.02663683449920474,2025-07-18 00:00:00+05:30,0.4605831927162175,0.6129798417511352,0.0015615168840289516,1420.3356140136718,0.049759208873547026,0.0012386183121929758,0.0,0.0,1.0
2025-07-21 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1436.9126621837045,1456.4617708047458,1425.9968891975022,1454.576416015625,13867136,0.0,,0.0280544287200819,0.0093886838153369,1425.1077783203125,1315.7250231933594,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0014175942208771572,0.008377111026741903,2025-07-21 00:00:00+05:30,0.6083725797367601,0.667925991673854,0.001955853258514044,1422.6031188964844,0.05131647914164218,0.001739762979834431,0.0,0.0,1.0
2025-07-22 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1462.8128219007424,1470.6523559877205,1458.4464883845856,1462.316650390625,8930165,0.0,,0.005321297863609,0.0094220396444764,1425.9611938476562,1316.7133966064453,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.003055813163132904,0.005676890175642393,2025-07-22 00:00:00+05:30,0.6296894492859266,0.7106140364336677,0.0024291453693394815,1425.0591674804687,0.05153362688372395,0.0009127431968520508,0.0,0.0,1.0
2025-07-23 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1471.5454755170424,1478.5910866693491,1461.3242940475627,1477.2017822265625,11974174,0.0,,0.0101791440533494,0.0096064549451172,1427.199638671875,1317.8657550048829,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.004502253877707007,0.0026378216296569054,2025-07-23 00:00:00+05:30,0.667214101246267,0.752239451447092,0.0031115411956121235,1428.1751220703125,0.05201793172574874,0.0019004741973831243,0.0,0.0,1.0
2025-07-24 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1476.3086281822896,1477.3009711792895,1466.782159638216,1472.0416259765625,6700578,0.0,,-0.0034931966046115,0.0095333325631603,1427.8466455078126,1319.0746771240235,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.006131018234268405,0.005542554722980446,2025-07-24 00:00:00+05:30,0.6412513971208375,0.7654494386993649,0.0035468296038839104,1430.3731628417968,0.05171037613327706,0.0007931267515755175,0.0,0.0,1.0
2025-07-25 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1488.5144734435703,1488.5144734435703,1462.31659448384,1465.789794921875,8696077,0.0,,-0.0042470477358546,0.0089733852413365,1428.305107421875,1320.2813659667968,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.009789602458835046,0.013741051373627036,2025-07-25 00:00:00+05:30,0.6100890658523248,0.7584903869199922,0.003726725736728223,1431.1124572753906,0.051420388208287954,0.0018394458422606953,0.0,0.0,1.0
2025-07-28 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1465.7898930637602,1482.3620946590604,1465.7898930637602,1477.00341796875,7507479,0.0,,0.0076502258957755,0.0086580717249507,1429.0870751953123,1321.5307263183597,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.006090825477851536,-0.006212690053687486,2025-07-28 00:00:00+05:30,0.641531968847503,0.7610346382804133,0.00413514883568274,1433.2261474609375,0.0517940192939648,0.0012236202219075621,0.0,0.0,1.0
2025-07-29 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1468.5685019046516,1478.3927223132807,1464.1029581857863,1474.8201904296875,9776027,0.0,,-0.0014781465719727,0.0082974167797937,1430.0397265625,1322.7317095947265,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.004734543481714786,-0.0042135130668507405,2025-07-29 00:00:00+05:30,0.6301152409433913,0.7522090542561592,0.004401500916338219,1435.9153991699218,0.0515898208732649,0.001845627967008111,0.0,0.0,1.0
2025-07-30 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1476.308661728485,1477.1025845983731,1465.9883912336757,1471.04931640625,7238625,0.0,,-0.0025568364522721,0.008286327632635,1430.7879541015625,1323.917063598633,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.001656676614578641,0.003202108769200963,2025-07-30 00:00:00+05:30,0.6098575189489619,0.7344573755450033,0.004525048962879952,1438.624493408203,0.051320240718806955,0.001049468921770223,0.0,0.0,1.0
2025-07-31 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1458.6450618514623,1483.0566764606926,1452.7902136757805,1470.0570068359375,12406146,0.0,,-0.0006745590098479,0.0082741089295602,1431.5679370117186,1325.199171142578,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0038766677790488626,0.004739631829655968,2025-07-31 00:00:00+05:30,0.6043354600794837,0.7153325153652786,0.004565337678401645,1441.3782470703125,0.05116388833472421,0.002429163268800159,0.0,0.0,1.0
2025-08-01 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1469.0645758820865,1473.7285394467383,1458.5457644921182,1460.3319091796875,4416771,0.0,,-0.0066154561428755,0.0081394665664533,1432.000595703125,1326.38923828125,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.011355087972531468,-0.016334653955068345,2025-08-01 00:00:00+05:30,0.5512597127791532,0.6851496604315486,0.0046004726056623705,1442.8072143554687,0.05070521737433653,0.0005045961016788566,0.0,0.0,1.0
2025-08-04 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1465.492177404952,1467.4768633867377,1450.1108610461113,1451.9962158203125,6140054,0.0,,-0.0057080813662816,0.0081715384408894,1432.052197265625,1327.4197863769532,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.010626572588786744,-0.011820977928458164,2025-08-04 00:00:00+05:30,0.5094162978821303,0.6512674609201508,0.00454596576760526,1444.1716857910155,0.050307043798278196,0.001970349210520605,0.0,0.0,1.0
2025-08-05 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1441.8743352750153,1450.3092505192255,1429.96621963613,1433.3402099609375,14799343,0.0,,-0.012848522369485,0.0086859870486714,1432.0125024414062,1328.4183312988282,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0010275444410268349,0.005959064853504052,2025-08-05 00:00:00+05:30,0.4291734817047387,0.6037844618147566,0.004535282114630302,1444.2907653808593,0.049537713245431506,0.003416222441926544,0.0,0.0,1.0
2025-08-06 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1431.2564134495642,1442.866778550362,1430.561700640964,1432.54638671875,7805252,0.0,,-0.000553827511899,0.0085258716560616,1431.8100634765624,1329.4719512939453,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.006512892365403053,-0.004188983945547498,2025-08-06 00:00:00+05:30,0.42604823168269085,0.5728994648494734,0.004458722608446443,1444.8712829589845,0.04948160289866833,0.0007475158223117645,0.0,0.0,1.0
2025-08-07 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1430.0655302659995,1436.813511390122,1418.1574137897542,1429.271728515625,7432535,0.0,,-0.0022859002915959,0.0084398228704261,1431.4885473632812,1330.3442211914062,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.001903083653951598,0.004962192757074323,2025-08-07 00:00:00+05:30,0.41264705167567334,0.5510553924304318,0.004313813754795518,1445.6750854492188,0.04931492975623935,0.001349664826512945,0.0,0.0,1.0
2025-08-08 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1434.82882590882,1436.5157606227417,1421.0352334242946,1424.9053955078125,5415511,0.0,,-0.0030549355456342,0.0084667264104561,1431.2920629882813,1331.2217004394531,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.008017128302708523,-0.007691337762609471,2025-08-08 00:00:00+05:30,0.39468203823902726,0.5348454360868555,0.004163682972501311,1446.3697265625,0.04910817824955957,0.001032709983528908,0.0,0.0,1.0
2025-08-11 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1416.9666396615337,1427.3862414978396,1409.5240669213151,1425.5999755859375,8492484,0.0,,0.0004874569780666,0.00846652373605,1431.01619140625,1332.0607263183597,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.00817879474067607,-0.00217842514532962,2025-08-11 00:00:00+05:30,0.39871949437774534,0.5296442203633184,0.004014376250070465,1447.0445190429687,0.049109397038915,0.002222650569725859,0.0,0.0,1.0
2025-08-12 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1431.0,1433.800048828125,1420.0999755859375,1422.0,5913947,11.0,,-0.0025252354430336,0.0084081460632807,1430.9183911132814,1332.9606439208983,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.00034681029770397965,-0.008157598177769607,2025-08-12 00:00:00+05:30,0.3827669903054351,0.5264428585099347,0.003991534603654556,1447.152294921875,0.04895783863437996,0.0009870032596713352,0.0,0.0,1.0
2025-08-13 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1424.5999755859375,1427.699951171875,1415.199951171875,1420.800048828125,9009465,0.0,,-0.0008438475188994,0.0083784208078323,1430.93353515625,1333.8488555908202,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.007313750658870206,0.005739481790899245,2025-08-13 00:00:00+05:30,0.37731614634459476,0.5279498932350237,0.003928247194752807,1447.418389892578,0.048898086681260125,0.0021592228650661816,0.0,0.0,1.0
2025-08-14 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1412.0,1431.0999755859375,1412.0,1427.300048828125,7577793,0.0,,0.0045748872301638,0.0083230010060408,1430.6063232421875,1334.756170654297,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0011645945607354448,-0.010449333940434074,2025-08-14 00:00:00+05:30,0.42033434675574594,0.5423044970981585,0.003678963056796659,1448.3915405273438,0.049124637914836115,0.001192119059042062,0.0,0.0,1.0
2025-08-18 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1450.0,1452.4000244140625,1431.0,1434.5999755859375,6908844,0.0,,0.005114500461067,0.0083260150118384,1430.327861328125,1335.514417114258,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.015563834401501074,-0.00241769009239091,2025-08-18 00:00:00+05:30,0.4650402180881298,0.5651898633346132,0.0034663213459219643,1449.3774047851562,0.04938303314051468,0.0012922262087160562,0.0,0.0,1.0
2025-08-19 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1431.0999755859375,1438.5,1426.300048828125,1436.300048828125,6709554,0.0,,0.0011850503771917,0.0053030973081953,1430.5775854492188,1336.087657470703,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0036027404695826103,-0.00888636535514693,2025-08-19 00:00:00+05:30,0.4751926008084353,0.5853204852373747,0.003497496139793604,1448.4635864257812,0.04948944743842908,0.0013764617967231298,0.0,0.0,1.0
2025-08-20 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1432.5999755859375,1435.9000244140625,1423.0,1430.5999755859375,5817858,0.0,,-0.0039685811100808,0.005160364724975,1430.9494873046874,1336.7301428222656,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.00491778424506613,0.010655763198180518,2025-08-20 00:00:00+05:30,0.4417941219977706,0.5934482753530993,0.0035190555802194967,1446.877752685547,0.04932062430044713,0.0012289815428253505,0.0,0.0,1.0
2025-08-21 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1440.0999755859375,1447.800048828125,1436.4000244140625,1446.0,6238645,0.0,,0.0107647313552867,0.005228835998542,1431.4686303710937,1337.5483666992188,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.00010896815710618368,0.0016779590562903757,2025-08-21 00:00:00+05:30,0.5295877138820403,0.6203722318916076,0.003299898857466903,1445.3176635742188,0.050014348020559,0.0015198581362455932,0.0,0.0,1.0
2025-08-22 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1444.300048828125,1446.0,1429.4000244140625,1436.4000244140625,6657207,0.0,,-0.0066389872655169,0.0053519412979042,1431.9108862304688,1338.320823364258,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.008316946321807276,-0.007156146463887042,2025-08-22 00:00:00+05:30,0.47465746892081384,0.6261432024168839,0.0031343147545590914,1443.5355834960938,0.04969387874592527,0.0015124383599488245,0.0,0.0,1.0
2025-08-25 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1435.9000244140625,1435.9000244140625,1424.0,1433.199951171875,6738427,0.0,,-0.0022278426537154,0.0053105425905859,1432.46974609375,1339.149721069336,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.004928303810171643,-0.0030893687421004266,2025-08-25 00:00:00+05:30,0.4574104825941818,0.6264635423138224,0.003026231348529372,1441.9060913085937,0.049629087587527126,0.0014346381084254544,0.0,0.0,1.0
2025-08-26 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1427.9000244140625,1427.9000244140625,1413.0999755859375,1416.5999755859375,8720155,0.0,,-0.011582456148121,0.0053815662585002,1432.4822607421877,1339.7988653564453,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.008493087406020573,-0.006227852789034933,2025-08-26 00:00:00+05:30,0.378796023510552,0.6064606535131426,0.002827197528013973,1438.885919189453,0.04906981865980742,0.0018341783922144821,0.0,0.0,1.0
2025-08-28 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1408.0,1411.800048828125,1396.300048828125,1399.0999755859375,12990789,0.0,,-0.0123535227316107,0.005847675739558,1432.2182104492188,1340.3324755859376,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.006125669942575767,0.000934940556448611,2025-08-28 00:00:00+05:30,0.3148174071542347,0.5737061813932322,0.002837115522374087,1435.0999084472655,0.04850187473634902,0.0021114812076617083,0.0,0.0,1.0
2025-08-29 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1392.0999755859375,1405.0,1392.0999755859375,1397.800048828125,8519507,0.0,,-0.0009291164180516,0.0058598509679555,1432.1385375976563,1340.9769311523437,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.001864056974500211,-0.001561322790696729,2025-08-29 00:00:00+05:30,0.3105216899790364,0.5552798401923342,0.0027982930646585844,1431.4374450683595,0.048595749962649905,0.0009295116371823382,0.0,0.0,1.0
2025-09-01 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1398.0999755859375,1412.4000244140625,1398.0999755859375,1411.0,4927348,0.0,,0.0094433758125429,0.006437165482209,1432.348662109375,1341.7858764648438,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.011004698603239629,-0.013384631283626283,2025-09-01 00:00:00+05:30,0.38998604706957024,0.565298871063199,0.0024327158002877347,1428.4845947265626,0.04926205547348536,0.0008197372453675481,0.0,0.0,1.0
2025-09-02 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1413.9000244140625,1413.9000244140625,1390.0,1394.199951171875,7163073,0.0,,-0.0119064839320517,0.0067373331161547,1431.9092065429688,1342.4589709472657,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0014781473515745836,-0.003594690549299878,2025-09-02 00:00:00+05:30,0.33053310040939377,0.5549114833584166,0.0024209518111862425,1425.177996826172,0.04870006962556831,0.0020604497970299254,0.0,0.0,1.0
2025-09-03 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1389.0,1400.0,1384.199951171875,1397.0,9813382,0.0,,0.0020083552762797,0.0067523919564983,1431.6646801757813,1343.1396160888671,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.005603045825579578,0.006314878773793327,2025-09-03 00:00:00+05:30,0.34653646218068385,0.5572175634839815,0.0024017731059653956,1422.4281860351562,0.04892848209264031,0.0019417585393359158,0.0,0.0,1.0
2025-09-04 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1409.9000244140625,1415.0999755859375,1401.9000244140625,1405.5,10564859,0.0,,0.006084466714388,0.0064584769956554,1431.5107666015624,1343.9466143798827,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.00023041205940532668,-0.0014362968928795367,2025-09-04 00:00:00+05:30,0.3939061883786871,0.5747422764131005,0.0024459703219014174,1421.0361755371093,0.04933940117751928,0.001525881813169452,0.0,0.0,1.0
2025-09-05 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1411.0,1411.5,1387.699951171875,1402.800048828125,6621077,0.0,,-0.0019209898056741,0.0064611819185025,1431.2691137695313,1344.7239874267575,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.0004846929127945633,-0.0003792343751079325,2025-09-05 00:00:00+05:30,0.38326763979874034,0.5868925475317219,0.0024983882849470085,1419.5488586425781,0.0492881698940338,0.0008882614807729654,0.0,0.0,1.0
2025-09-08 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1402.199951171875,1410.5999755859375,1397.5999755859375,1402.699951171875,5880943,0.0,,-7.135561217985753e-05,0.0064574785171131,1430.7614965820312,1345.5182257080078,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.00030787876292807497,-0.005542693759901494,2025-09-08 00:00:00+05:30,0.38285355634106427,0.5984389217521074,0.002549207244156206,1418.2202697753905,0.049338778206788204,0.001258908679333882,0.0,0.0,1.0
2025-09-09 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1399.0,1407.5,1395.199951171875,1403.699951171875,6470679,0.0,,0.0007129108396735,0.006446807819584,1429.8154174804688,1346.339047241211,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0062556045995749935,-0.005497734934189996,2025-09-09 00:00:00+05:30,0.38919658837203597,0.610483210652688,0.002595613338331669,1417.1599975585937,0.0494243289334665,0.0015594763100107907,0.0,0.0,1.0
2025-09-10 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1410.0,1413.699951171875,1402.0999755859375,1403.9000244140625,7452347,0.0,,0.0001425327699273,0.0064438412287955,1429.1988256835937,1347.1536743164063,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.005640267704117296,-0.0025295280237432774,2025-09-10 00:00:00+05:30,0.39054626109073864,0.6212634561048426,0.002622583142848612,1416.075,0.049477602877331175,0.0016323718957953377,0.0,0.0,1.0
2025-09-11 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1398.0,1408.0,1396.0,1401.5999755859375,10192026,0.0,,-0.0016383280775886,0.0064340030426677,1428.8101220703124,1347.8203540039062,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0008911999461546776,0.008779767405062876,2025-09-11 00:00:00+05:30,0.3789290262127579,0.6275702976041619,0.0026710099703924272,1415.054998779297,0.04942370287381498,0.001938399774124072,0.0,0.0,1.0
2025-09-12 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1405.0999755859375,1419.699951171875,1400.0999755859375,1417.699951171875,7770038,0.0,,0.011486854927496,0.0069867937638857,1428.8267724609375,1348.453910522461,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,0.0027070875224331228,0.004388071983285419,2025-09-12 00:00:00+05:30,0.4827730622060594,0.654001138086526,0.002663422669946385,1414.8999938964844,0.05010351999212633,0.001080534196899686,0.0,0.0,1.0
2025-09-15 00:00:00+05:30,ICICIBANK.NS,ICICI Bank Ltd.,Financials,1422.0,1426.800048828125,1416.300048828125,1419.4000244140625,5845637,0.0,,0.0011991770478529,0.0069086082644122,1428.9151342773437,1349.0761206054688,9692259549184,18.483154,17.04474,,2.778712,0.81,73.31,0.203,1500.0,1200.1,-0.003188894935432518,-0.005392577183459563,2025-09-15 00:00:00+05:30,0.49242603423336495,0.6734442978726752,0.002623065436423137,1414.5049926757813,0.0501912054859486,0.0010663127364851585,0.0,0.0,1.0
